,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1159,0.615,0.889,-4.384,0.0826,0.00709,0.0,0.122,0.535,139.922
1160,0.535,0.836,-5.593,0.0746,0.00121,0.0,0.102,0.443,85.005
1161,0.625,0.784,-3.993,0.0287,0.0501,0.0,0.101,0.72,105.061
1162,0.682,0.764,-5.946,0.0383,0.0752,0.0,0.153,0.535,95.981
1163,0.653,0.76,-6.086,0.0479,0.475,0.000129,0.0917,0.6,98.008
1164,0.44,0.916,-4.222,0.266,0.000236,1.94e-05,0.0897,0.401,124.099
1165,0.713,0.452,-9.638,0.0295,0.841,0.0038,0.105,0.235,102.963
1166,0.726,0.846,-5.572,0.0496,0.0842,0.0,0.0425,0.755,105.081
1167,0.554,0.667,-9.343,0.0439,0.0632,1.43e-05,0.0686,0.281,100.017
1168,0.432,0.828,-5.769,0.0669,0.000104,0.000215,0.101,0.367,166.035
1169,0.514,0.95,-3.807,0.0298,0.00575,0.00238,0.134,0.665,137.975
1170,0.711,0.382,-10.146,0.04,0.625,0.0,0.241,0.62,128.023
1171,0.581,0.596,-5.692,0.053,0.00115,0.000162,0.614,0.293,126.991
1172,0.449,0.922,-3.816,0.039,7.04e-05,0.0,0.0941,0.587,140.015
1173,0.618,0.834,-3.692,0.0566,0.00364,0.000181,0.0593,0.755,136.033
1174,0.445,0.967,-4.009,0.0896,0.000112,0.000736,0.295,0.476,163.078
1175,0.593,0.697,-5.416,0.0399,0.00289,0.0257,0.14,0.428,170.0
1176,0.52,0.983,-2.412,0.366,1.69e-05,0.00123,0.271,0.493,109.999
1177,0.64,0.653,-6.039,0.0281,0.0171,0.000215,0.119,0.611,129.986
1178,0.539,0.886,-6.133,0.0459,0.000436,0.000122,0.168,0.5,95.995
1179,0.625,0.653,-4.413,0.0447,0.036,5.62e-06,0.158,0.477,103.789
1180,0.534,0.724,-4.675,0.0495,0.00605,0.0929,0.108,0.503,81.846
1181,0.5,0.675,-9.166,0.043,0.0185,0.0152,0.201,0.614,122.813
1182,0.71,0.716,-6.777,0.314,0.0195,0.0,0.0794,0.602,97.974
1183,0.481,0.765,-4.025,0.0388,0.00381,0.000737,0.119,0.465,102.829
1184,0.523,0.714,-6.021,0.0367,0.658,5.2e-06,0.0785,0.659,78.211
1185,0.566,0.758,-5.125,0.0781,0.0626,0.0,0.168,0.861,159.957
1186,0.657,0.577,-7.014,0.0323,0.00485,0.159,0.118,0.824,107.968
1187,0.645,0.951,-6.236,0.0429,0.162,0.0,0.081,0.609,128.959
1188,0.129,0.943,-3.327,0.173,0.000208,2.41e-05,0.118,0.393,176.855
1189,0.383,0.771,-6.21,0.0395,0.00148,0.00144,0.0658,0.424,114.797
1190,0.433,0.973,-4.82,0.145,2.38e-05,1.79e-06,0.0813,0.298,171.955
1191,0.27,0.931,-5.016,0.232,0.0139,0.0,0.218,0.446,124.608
1192,0.317,0.571,-6.714,0.0313,0.0413,0.84,0.0931,0.217,154.434
1193,0.473,0.773,-4.863,0.0286,3.75e-05,2.04e-05,0.11,0.403,138.028
1194,0.492,0.964,-3.475,0.0729,0.00046,0.00582,0.434,0.703,157.036
1195,0.598,0.727,-5.78,0.0442,0.00399,0.0,0.635,0.372,140.057
1196,0.539,0.909,-5.741,0.0342,0.00011,0.613,0.128,0.627,115.977
1197,0.503,0.709,-5.809,0.0431,0.204,0.00438,0.0675,0.12,143.113
1198,0.506,0.329,-13.313,0.064,0.261,0.158,0.0682,0.503,200.133
1199,0.732,0.6,-6.144,0.0395,0.0179,0.000772,0.557,0.21,106.022
1200,0.397,0.921,-4.846,0.0974,0.000235,0.0019,0.0441,0.107,155.982
1201,0.622,0.962,-2.816,0.091,0.00391,0.0,0.101,0.506,129.023
1202,0.886,0.488,-5.628,0.184,0.166,0.0,0.343,0.114,130.064
1203,0.468,0.444,-10.217,0.291,0.796,0.0,0.619,0.637,76.019
1204,0.778,0.783,-4.534,0.239,0.258,0.0,0.231,0.285,109.911
1205,0.764,0.867,-3.856,0.296,0.125,0.0,0.717,0.767,93.969
1206,0.546,0.89,-3.38,0.513,0.0781,0.0,0.146,0.636,177.612
1207,0.898,0.753,-6.336,0.275,0.0416,0.0,0.253,0.414,132.066
1208,0.895,0.885,-4.182,0.268,0.11,4.04e-05,0.106,0.633,134.973
1209,0.514,0.72,-5.189,0.322,0.0738,0.0,0.148,0.478,96.237
1210,0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957
1211,0.795,0.615,-5.211,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009
1212,0.762,0.576,-4.951,0.0829,0.0556,0.0,0.0869,0.316,142.096
1213,0.839,0.636,-7.077,0.231,0.216,0.0,0.39,0.777,122.992
1214,0.614,0.598,-6.335,0.0561,0.00543,0.0,0.1,0.565,105.803
1215,0.725,0.503,-5.646,0.209,0.0144,1.52e-06,0.124,0.0636,153.047
1216,0.764,0.646,-5.375,0.0711,0.158,1.37e-06,0.0889,0.612,130.927
1217,0.835,0.413,-9.81,0.396,0.373,0.00133,0.101,0.111,149.004
1218,0.714,0.701,-4.833,0.049,0.14,0.0,0.0689,0.665,119.999
1219,0.515,0.565,-7.337,0.182,0.0287,0.0,0.0761,0.304,164.062
1220,0.463,0.499,-7.435,0.338,0.355,0.0,0.0796,0.604,100.823
1221,0.82,0.696,-4.918,0.182,0.119,0.0,0.231,0.617,144.981
1222,0.746,0.764,-5.066,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98
1223,0.644,0.601,-5.097,0.0496,0.388,0.0,0.0884,0.518,133.946
1224,0.314,0.611,-6.691,0.129,0.0427,6.28e-05,0.184,0.0604,191.447
1225,0.761,0.724,-3.818,0.111,0.0175,0.0,0.116,0.815,149.936
1226,0.559,0.683,-4.99,0.0766,0.403,0.0,0.152,0.338,144.931
1227,0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853
1228,0.647,0.646,-5.483,0.243,0.0424,0.0,0.0888,0.721,92.981
1229,0.653,0.816,-4.353,0.167,0.228,0.0,0.0967,0.816,178.086
1230,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961
1231,0.609,0.528,-10.045,0.506,0.0245,3.07e-05,0.394,0.756,126.776
1232,0.673,0.514,-10.772,0.0465,0.0121,8.5e-05,0.385,0.312,100.035
1233,0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695
1234,0.804,0.459,-11.556,0.039,0.304,0.0862,0.11,0.372,111.963
1235,0.79,0.734,-4.66,0.0524,0.0853,0.00409,0.112,0.223,107.369
1236,0.724,0.548,-8.062,0.0497,0.0521,7.4e-06,0.104,0.392,98.017
1237,0.786,0.44,-7.673,0.157,0.306,0.0,0.121,0.315,98.014
1238,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
1239,0.697,0.676,-3.51,0.0395,0.00752,0.0,0.0898,0.372,136.01
1240,0.828,0.433,-9.716,0.199,0.0656,0.000876,0.122,0.44,148.073
1241,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059
1242,0.797,0.469,-8.112,0.0646,0.0599,0.0,0.0753,0.481,103.057
1243,0.613,0.641,-6.488,0.0368,0.000786,1.46e-06,0.123,0.263,156.073
1244,0.606,0.829,-3.455,0.036,0.00172,5.43e-05,0.276,0.384,140.033
1245,0.747,0.524,-6.807,0.245,0.0306,0.0,0.2,0.363,140.053
1246,0.804,0.66,-4.86,0.0726,0.0319,0.0,0.103,0.257,94.053
1247,0.839,0.81,-5.274,0.0568,0.501,0.0,0.117,0.814,129.014
1248,0.795,0.568,-7.817,0.142,0.0541,0.0,0.108,0.478,136.173
1249,0.813,0.528,-6.305,0.313,0.0715,0.0,0.125,0.131,79.532
1250,0.781,0.553,-4.277,0.0735,0.201,0.000233,0.383,0.308,121.968
1251,0.858,0.435,-11.286,0.0661,0.189,0.0,0.0925,0.704,141.993
1252,0.934,0.407,-8.058,0.345,0.00365,0.0,0.11,0.0793,140.024
1253,0.762,0.476,-12.686,0.114,0.366,0.0,0.103,0.375,130.007
1254,0.886,0.525,-7.39,0.131,0.236,0.0,0.057,0.708,145.99
1255,0.627,0.814,-4.752,0.0419,0.00477,9.76e-05,0.23,0.603,122.034
1256,0.76,0.886,-5.356,0.0258,0.0219,7.43e-06,0.623,0.78,123.002
1257,0.58,0.846,-2.876,0.0573,0.00537,6.62e-06,0.145,0.366,129.998
1258,0.776,0.574,-9.882,0.0317,0.466,7.83e-05,0.131,0.412,121.03
1259,0.775,0.602,-6.198,0.103,0.19,0.000404,0.104,0.363,82.522
1260,0.744,0.488,-9.135,0.229,0.561,2.01e-06,0.0782,0.405,165.021
1261,0.801,0.631,-8.071,0.245,0.00775,2e-05,0.281,0.31,138.013
1262,0.827,0.573,-5.936,0.202,0.0149,0.0,0.157,0.57,99.951
1263,0.764,0.688,-5.701,0.124,0.294,0.0,0.146,0.876,104.014
1264,0.703,0.829,-4.964,0.0335,0.00092,1.43e-05,0.0972,0.902,122.098
1265,0.806,0.649,-6.999,0.0619,0.0337,0.0,0.13,0.367,113.014
1266,0.551,0.537,-7.595,0.034,0.705,0.0,0.0802,0.493,126.421
1267,0.781,0.535,-7.403,0.248,0.595,0.0,0.0694,0.483,144.875
1268,0.733,0.48,-5.828,0.0401,0.335,0.0,0.232,0.488,133.056
1269,0.713,0.738,-6.784,0.374,0.255,0.0,0.106,0.425,105.027
1270,0.756,0.475,-7.96,0.0411,0.0585,0.0,0.131,0.579,127.078
1271,0.48,0.604,-5.503,0.177,0.144,0.0,0.537,0.499,112.748
1272,0.669,0.645,-4.307,0.104,0.124,0.0,0.512,0.419,90.007
1273,0.699,0.679,-5.853,0.043,0.0964,0.0,0.166,0.546,143.949
1274,0.671,0.455,-7.533,0.0481,0.0636,7.54e-05,0.387,0.321,140.005
1275,0.613,0.739,-6.478,0.0311,0.526,0.0,0.149,0.712,104.966
1276,0.779,0.595,-4.221,0.0501,0.468,0.0,0.3,0.561,97.879
1277,0.881,0.697,-5.613,0.27,0.129,1.39e-06,0.0834,0.434,97.012
1278,0.611,0.52,-5.445,0.0346,0.0132,0.0,0.105,0.771,159.927
1279,0.757,0.678,-7.459,0.156,0.595,3.98e-05,0.23,0.553,101.058
1280,0.842,0.59,-6.283,0.0609,0.172,0.0,0.12,0.804,124.003
1281,0.81,0.625,-3.593,0.071,0.0407,1.53e-06,0.118,0.598,100.019
1282,0.383,0.637,-6.993,0.0703,0.0722,0.0,0.368,0.0827,177.913
1283,0.775,0.872,-4.194,0.0469,0.033,0.0579,0.298,0.379,122.994
1284,0.751,0.543,-11.707,0.312,0.709,0.0,0.514,0.349,120.105
1285,0.479,0.303,-7.374,0.0318,0.923,8.91e-05,0.119,0.296,122.11
1286,0.517,0.432,-9.294,0.0272,0.563,0.000382,0.115,0.121,109.915
1287,0.66,0.721,-7.972,0.175,0.2,0.0,0.533,0.662,144.993
1288,0.715,0.636,-6.676,0.0338,0.409,0.00468,0.117,0.36,119.96
1289,0.783,0.562,-6.062,0.102,0.278,0.0,0.302,0.563,114.94
1290,0.808,0.809,-6.242,0.0375,0.164,2.26e-06,0.136,0.628,119.988
1291,0.735,0.646,-6.437,0.126,0.109,0.0,0.085,0.59,94.989
1292,0.686,0.593,-6.735,0.0569,0.0118,0.0,0.182,0.411,159.927
1293,0.523,0.694,-5.053,0.0457,0.0946,0.0,0.312,0.685,106.171
1294,0.814,0.645,-6.232,0.0439,0.165,4.88e-05,0.0925,0.377,125.055
1295,0.725,0.627,-5.277,0.0373,0.173,0.0,0.137,0.416,121.999
1296,0.749,0.832,-3.575,0.0316,0.0948,0.0,0.0413,0.647,112.021
1297,0.853,0.516,-6.594,0.11,0.11,0.0,0.0978,0.397,100.017
1298,0.749,0.761,-3.439,0.0343,0.351,0.0,0.122,0.715,105.041
1299,0.465,0.676,-6.188,0.255,0.323,0.0,0.351,0.355,155.606
1300,0.838,0.824,-4.375,0.263,0.187,0.0,0.0495,0.542,122.057
1301,0.697,0.522,-5.62,0.195,0.661,0.0,0.0956,0.428,181.952
1302,0.774,0.713,-4.748,0.0786,0.202,0.0,0.0567,0.872,92.959
1303,0.805,0.527,-7.244,0.126,0.325,0.0,0.0917,0.26,102.034
1304,0.803,0.528,-7.826,0.0894,0.671,0.0,0.0932,0.732,97.989
1305,0.783,0.508,-5.537,0.0608,0.105,0.0,0.0654,0.559,97.96
1306,0.861,0.457,-8.054,0.278,0.19,1.12e-05,0.0869,0.308,92.021
1307,0.804,0.671,-5.803,0.0893,0.245,0.0,0.0937,0.811,109.936
1308,0.817,0.774,-3.862,0.0424,0.0853,3.86e-06,0.151,0.523,125.057
1309,0.91,0.754,-7.508,0.221,0.184,0.0,0.0726,0.785,128.0
1310,0.721,0.601,-5.795,0.062,0.432,0.0,0.0745,0.419,83.092
1311,0.614,0.555,-5.194,0.0461,0.371,0.0,0.252,0.393,135.903
1312,0.838,0.705,-6.86,0.0627,0.234,5.98e-06,0.119,0.683,116.022
1313,0.527,0.667,-6.449,0.106,0.504,0.0,0.13,0.421,119.028
1314,0.773,0.654,-7.796,0.284,0.53,0.0,0.109,0.607,128.989
1315,0.6,0.658,-7.474,0.0921,0.0915,0.0,0.156,0.518,195.67
1316,0.735,0.738,-3.807,0.38,0.236,0.0,0.21,0.661,199.954
1317,0.873,0.596,-6.417,0.592,0.082,0.0,0.121,0.772,129.281
1318,0.785,0.741,-5.405,0.0401,0.199,0.0401,0.119,0.79,120.024
1319,0.72,0.588,-7.593,0.0483,0.137,0.0,0.058,0.589,143.947
1320,0.803,0.76,-4.57,0.0683,0.0736,0.000575,0.0926,0.78,147.095
1321,0.731,0.723,-6.427,0.0657,0.177,0.0,0.272,0.785,158.026
1322,0.808,0.729,-3.12,0.0566,0.214,0.0,0.0597,0.605,105.007
1323,0.807,0.716,-5.27,0.154,0.184,0.0,0.097,0.667,99.939
1324,0.731,0.706,-5.453,0.104,0.0129,4.6e-06,0.337,0.281,104.007
1325,0.707,0.845,-3.478,0.201,0.0278,0.0,0.134,0.507,120.125
1326,0.627,0.8,-4.184,0.144,0.0728,0.0,0.279,0.845,94.941
1327,0.686,0.749,-4.991,0.0315,0.434,9.13e-06,0.139,0.533,118.021
1328,0.813,0.615,-5.774,0.0528,0.0758,3.21e-06,0.0843,0.557,123.011
1329,0.749,0.528,-5.174,0.0462,0.292,0.0,0.166,0.707,85.021
1330,0.778,0.618,-4.428,0.0338,0.00662,6.69e-05,0.121,0.2,103.997
1331,0.736,0.725,-7.51,0.0504,0.145,1.02e-06,0.12,0.68,115.976
1332,0.788,0.561,-6.574,0.089,0.254,0.0,0.059,0.597,100.074
1333,0.899,0.708,-5.048,0.0975,0.603,0.0,0.0385,0.974,106.033
1334,0.839,0.855,-4.09,0.0372,0.00454,0.000217,0.116,0.851,138.021
1335,0.941,0.408,-7.991,0.055,0.224,0.0,0.179,0.79,110.041
1336,0.702,0.492,-9.876,0.365,0.385,0.000315,0.127,0.232,74.949
1337,0.874,0.51,-7.281,0.185,0.0976,0.000288,0.0995,0.536,100.022
1338,0.818,0.533,-6.05,0.0428,0.151,6.66e-06,0.133,0.774,114.97
1339,0.805,0.637,-5.501,0.0472,0.0972,0.0,0.0716,0.321,99.983
1340,0.801,0.631,-8.071,0.245,0.00775,2e-05,0.281,0.31,138.013
1341,0.848,0.684,-4.913,0.292,0.139,0.0023,0.0685,0.518,98.136
1342,0.628,0.556,-7.507,0.478,0.019,0.0,0.174,0.269,91.607
1343,0.744,0.488,-9.135,0.229,0.561,2.01e-06,0.0782,0.405,165.021
1344,0.626,0.53,-7.218,0.285,0.0508,0.0,0.0917,0.563,138.902
1345,0.836,0.553,-5.566,0.0629,0.256,0.0,0.0764,0.675,126.051
1346,0.798,0.612,-7.072,0.262,0.0705,0.0,0.127,0.792,162.015
1347,0.861,0.447,-8.351,0.11,0.0108,0.0,0.113,0.494,102.04
1348,0.708,0.825,-3.117,0.0615,0.031,0.0,0.191,0.662,109.991
1349,0.775,0.602,-6.198,0.103,0.19,0.000404,0.104,0.363,82.522
1350,0.867,0.632,-5.408,0.189,0.267,5.26e-06,0.216,0.784,126.996
1351,0.835,0.555,-6.617,0.345,0.191,0.0,0.0847,0.555,135.926
1352,0.667,0.512,-8.142,0.194,0.228,0.0,0.214,0.437,149.978
1353,0.714,0.687,-3.641,0.0374,0.0766,4.35e-05,0.0725,0.539,99.962
1354,0.57,0.775,-6.286,0.0847,0.0381,7.88e-06,0.101,0.651,180.0
1355,0.705,0.789,-4.073,0.0616,0.12,0.0,0.0809,0.637,97.006
1356,0.593,0.448,-10.388,0.0945,0.0755,0.0,0.093,0.467,145.073
1357,0.742,0.542,-7.084,0.151,0.156,0.0,0.103,0.427,97.971
1358,0.807,0.538,-7.655,0.113,0.0403,2.93e-05,0.108,0.742,155.005
1359,0.879,0.489,-8.271,0.217,0.286,0.0,0.11,0.423,94.939
1360,0.719,0.726,-4.419,0.0906,0.0739,0.0,0.168,0.37,126.33
1361,0.491,0.607,-6.333,0.0668,0.0125,1.52e-06,0.289,0.166,176.112
1362,0.611,0.672,-7.002,0.314,0.0782,0.0,0.0775,0.736,97.666
1363,0.619,0.869,-6.504,0.0546,0.124,0.0,0.25,0.675,125.008
1364,0.734,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986
1365,0.586,0.871,-3.301,0.0555,0.0464,0.0,0.349,0.511,107.947
1366,0.704,0.784,-4.463,0.142,0.00283,0.0,0.419,0.656,100.083
1367,0.489,0.641,-7.011,0.032,0.00598,0.0201,0.122,0.587,108.901
1368,0.474,0.756,-2.973,0.0518,0.0747,0.0,0.0693,0.413,131.84
1369,0.702,0.82,-4.323,0.063,0.196,0.0,0.156,0.52,107.936
1370,0.732,0.52,-6.684,0.0376,0.127,0.0347,0.139,0.339,119.979
1371,0.645,0.897,-2.609,0.128,0.00301,0.047,0.0743,0.583,99.941
1372,0.697,0.7,-6.651,0.0985,0.157,0.0,0.217,0.577,123.013
1373,0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899
1374,0.786,0.723,-5.308,0.0559,0.0389,3.16e-06,0.0817,0.701,118.048
1375,0.674,0.71,-7.042,0.111,0.343,6.71e-06,0.129,0.234,101.983
1376,0.465,0.711,-5.139,0.0307,0.0359,1.26e-05,0.117,0.31,173.991
1377,0.724,0.628,-4.219,0.0962,0.409,0.0,0.105,0.524,99.898
1378,0.616,0.864,-3.848,0.047,0.0831,0.0,0.0906,0.47,145.026
1379,0.576,0.782,-4.825,0.0296,0.00778,0.0,0.285,0.355,141.153
1380,0.635,0.867,-5.256,0.0691,0.0979,0.0,0.245,0.688,159.981
1381,0.563,0.684,-4.916,0.0919,0.109,0.0,0.11,0.405,147.92
1382,0.842,0.704,-7.712,0.121,0.665,0.000147,0.103,0.324,99.996
1383,0.476,0.784,-6.88,0.123,0.0301,6.73e-06,0.275,0.7,107.514
1384,0.438,0.87,-5.049,0.263,0.0419,0.0,0.0908,0.162,173.844
1385,0.469,0.762,-5.408,0.0652,0.00765,0.0,0.132,0.426,178.091
1386,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,128.003
1387,0.614,0.562,-6.958,0.0384,0.0216,0.0157,0.264,0.231,151.841
1388,0.764,0.764,-4.959,0.0328,0.026,0.0,0.0366,0.584,115.057
1389,0.604,0.741,-6.575,0.04,0.194,0.0,0.126,0.763,99.876
1390,0.853,0.798,-5.435,0.0638,0.197,0.0,0.0868,0.509,114.98
1391,0.686,0.457,-8.322,0.0468,0.595,0.0,0.105,0.718,150.953
1392,0.651,0.671,-8.183,0.27,0.343,0.0,0.119,0.161,90.135
1393,0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795
1394,0.56,0.442,-7.224,0.0243,0.727,1.71e-05,0.11,0.212,146.448
1395,0.585,0.303,-10.058,0.0398,0.694,0.0,0.115,0.142,136.703
1396,0.544,0.399,-7.281,0.0268,0.787,0.0,0.11,0.298,136.022
1397,0.728,0.563,-8.053,0.134,0.621,0.0,0.179,0.352,100.017
1398,0.61,0.683,-3.879,0.0253,0.00382,1.79e-06,0.125,0.466,108.003
1399,0.512,0.526,-5.44,0.0251,0.0724,0.0,0.0675,0.249,85.024
1400,0.559,0.33,-8.251,0.0285,0.892,0.0,0.0975,0.285,135.109
1401,0.561,0.749,-4.951,0.032,0.461,1.82e-06,0.205,0.501,125.986
1402,0.209,0.418,-8.74,0.0338,0.163,0.00195,0.113,0.123,138.265
1403,0.314,0.526,-4.686,0.0484,0.428,0.0,0.126,0.195,78.643
1404,0.569,0.579,-5.008,0.03,0.139,0.0,0.103,0.24,146.055
1405,0.687,0.914,-5.02,0.0437,0.166,0.0,0.0858,0.675,126.001
1406,0.547,0.567,-7.295,0.0242,0.276,0.000548,0.104,0.399,137.13
1407,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938
1408,0.742,0.599,-6.256,0.0465,0.00419,1.02e-05,0.126,0.154,110.977
1409,0.787,0.586,-9.64,0.0695,0.411,0.000311,0.118,0.581,140.036
1410,0.566,0.613,-5.055,0.0311,0.343,0.0,0.107,0.355,136.031
1411,0.687,0.575,-6.378,0.108,0.283,0.0,0.141,0.324,144.005
1412,0.515,0.767,-6.199,0.0352,0.098,0.0,0.121,0.38,148.024
1413,0.739,0.756,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028
1414,0.574,0.824,-6.885,0.0463,0.359,0.0,0.0816,0.434,149.981
1415,0.706,0.558,-7.237,0.0593,0.146,0.0,0.118,0.227,110.443
1416,0.544,0.774,-4.21,0.0339,0.00682,0.0,0.135,0.522,174.121
1417,0.806,0.707,-4.623,0.0307,0.331,0.0,0.294,0.746,118.011
1418,0.637,0.843,-5.413,0.0432,0.0151,0.0,0.0876,0.434,109.012
1419,0.608,0.445,-9.551,0.055,0.497,0.0,0.0802,0.189,119.886
1420,0.923,0.508,-8.668,0.0468,0.104,1.21e-05,0.126,0.168,108.039
1421,0.643,0.617,-4.95,0.041,0.192,0.0,0.0989,0.592,82.029
1422,0.574,0.352,-12.204,0.0374,0.821,0.00828,0.119,0.316,146.686
1423,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792
1424,0.619,0.324,-10.146,0.0271,0.949,5.42e-05,0.114,0.0965,111.927
1425,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
1426,0.853,0.477,-6.697,0.0362,0.401,0.0,0.111,0.8,92.03
1427,0.385,0.259,-8.963,0.041,0.969,0.0121,0.116,0.312,77.467
1428,0.516,0.456,-9.242,0.0397,0.281,1.27e-05,0.0847,0.238,145.843
1429,0.773,0.437,-8.281,0.0963,0.836,2.42e-05,0.544,0.707,103.861
1430,0.515,0.479,-7.458,0.0261,0.544,0.00598,0.191,0.284,88.964
1431,0.392,0.423,-7.813,0.0348,0.27,0.0,0.117,0.288,113.537
1432,0.55,0.415,-6.557,0.052,0.161,0.0,0.108,0.274,172.065
1433,0.568,0.583,-6.81,0.0636,0.0741,0.0,0.396,0.196,137.865
1434,0.551,0.605,-5.017,0.343,0.0796,1.48e-06,0.149,0.541,110.195
1435,0.793,0.662,-7.095,0.0531,0.504,0.00027,0.0736,0.676,120.052
1436,0.636,0.665,-5.823,0.26,0.476,0.0,0.223,0.596,200.011
1437,0.72,0.775,-3.704,0.0937,0.0141,0.0,0.316,0.818,130.759
1438,0.783,0.606,-8.266,0.106,0.173,0.000794,0.123,0.259,120.012
1439,0.602,0.86,-4.166,0.0815,0.0287,0.0,0.113,0.555,175.859
1440,0.776,0.574,-9.882,0.0317,0.466,7.83e-05,0.131,0.412,121.03
1441,0.669,0.788,-5.495,0.0277,0.00531,0.0,0.0733,0.691,110.022
1442,0.818,0.819,-5.052,0.116,0.00824,0.000392,0.225,0.279,128.02
1443,0.748,0.867,-4.715,0.0536,0.0229,1.28e-05,0.392,0.531,84.005
1444,0.764,0.644,-5.216,0.191,0.138,0.0,0.693,0.811,82.013
1445,0.753,0.54,-4.727,0.0359,0.00505,0.0,0.39,0.491,112.999
1446,0.548,0.67,-5.886,0.0676,0.145,0.0,0.0747,0.512,184.944
1447,0.742,0.339,-8.314,0.037,0.251,6.75e-05,0.103,0.0947,92.204
1448,0.576,0.55,-7.01,0.0649,0.083,0.0,0.139,0.107,113.048
1449,0.703,0.736,-5.709,0.046,0.186,1.92e-05,0.174,0.274,119.955
1450,0.668,0.851,-4.654,0.107,0.0816,0.0,0.215,0.643,89.021
1451,0.743,0.348,-6.796,0.0382,0.845,2.18e-06,0.0964,0.442,94.863
1452,0.819,0.768,-8.522,0.134,0.234,0.0,0.334,0.964,139.982
1453,0.805,0.858,-3.067,0.105,0.194,7.89e-06,0.256,0.523,97.033
1454,0.865,0.421,-6.888,0.087,0.0569,1.59e-05,0.0957,0.269,101.607
1455,0.674,0.624,-5.438,0.0956,0.0741,0.0,0.0538,0.322,100.043
1456,0.763,0.8,-4.28,0.11,0.0935,1.97e-06,0.113,0.649,119.979
1457,0.899,0.43,-7.181,0.0914,0.682,3.76e-05,0.136,0.961,105.009
1458,0.745,0.643,-6.299,0.0427,0.0252,2.17e-05,0.0853,0.476,96.519
1459,0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999
1460,0.484,0.791,-4.27,0.0437,0.0743,0.0,0.0491,0.369,124.008
1461,0.845,0.534,-8.722,0.0385,0.00108,1.18e-05,0.0689,0.726,104.972
1462,0.724,0.426,-5.218,0.0436,0.56,0.0,0.0918,0.415,128.061
1463,0.795,0.616,-5.281,0.06,0.417,0.0,0.349,0.815,110.015
1464,0.567,0.725,-5.219,0.0591,0.0142,0.0,0.244,0.354,95.005
1465,0.54,0.766,-5.148,0.07,0.000248,0.0,0.641,0.176,98.932
1466,0.583,0.624,-5.478,0.0482,0.309,0.000335,0.0569,0.784,95.38
1467,0.836,0.544,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028
1468,0.722,0.628,-6.895,0.0879,0.0168,0.0,0.136,0.303,103.007
1469,0.724,0.751,-4.144,0.0703,0.284,1.03e-06,0.0964,0.916,170.004
1470,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929
1471,0.82,0.739,-4.871,0.0424,0.0638,0.0,0.249,0.682,97.964
1472,0.826,0.51,-8.626,0.0813,0.5,0.000531,0.138,0.62,115.084
1473,0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966
1474,0.795,0.67,-7.194,0.0441,0.337,0.000187,0.116,0.782,104.889
1475,0.665,0.731,-4.007,0.0636,0.216,0.0,0.0813,0.512,101.961
1476,0.489,0.69,-5.352,0.0856,0.0859,0.0,0.288,0.651,98.0
1477,0.817,0.696,-5.781,0.117,0.476,0.0,0.0714,0.856,139.987
1478,0.584,0.407,-7.356,0.046,0.476,0.0,0.18,0.341,115.124
1479,0.657,0.724,-6.611,0.0748,0.367,0.0,0.295,0.876,181.471
1480,0.389,0.479,-8.029,0.0438,0.256,0.0,0.124,0.301,152.309
1481,0.426,0.49,-9.856,0.0949,0.579,0.0,0.13,0.286,97.284
1482,0.832,0.647,-6.816,0.0746,0.24,0.0,0.106,0.854,119.972
1483,0.726,0.602,-5.945,0.0768,0.227,0.0,0.0566,0.482,141.939
1484,0.652,0.525,-6.485,0.0839,0.389,0.0,0.0815,0.162,139.92
1485,0.593,0.868,-3.573,0.295,0.183,0.0,0.365,0.496,104.988
1486,0.823,0.626,-5.926,0.0844,0.016,1.36e-06,0.122,0.371,97.006
1487,0.73,0.728,-5.414,0.0457,0.198,0.0,0.271,0.775,100.009
1488,0.626,0.527,-9.371,0.109,0.0688,0.000214,0.372,0.227,151.657
